"시·군·구별","성별","자격별","연령별","항목","단위","2013 년","2014 년","2015 년","2016 년","2017 년","2018 년","2019 년","2020 년","2021 년","2022 년",
"횡성군","계","건강보험","65세이상","시·군·구별 자격별 의료보장 적용인구 현황[명]","명","9782","10044","10276","10566","11300","11696","12239","12941","13796","14567",
"횡성군","계","의료급여","계","시·군·구별 자격별 의료보장 적용인구 현황[명]","명","181","192","188","158","136","131","124","105","107","90",
"횡성군","계","의료급여","65세미만","시·군·구별 자격별 의료보장 적용인구 현황[명]","명","82","88","84","65","51","43","46","36","39","33",
"횡성군","계","의료급여","65세이상","시·군·구별 자격별 의료보장 적용인구 현황[명]","명","99","104","104","93","85","88","78","69","68","57",
"횡성군","계","기초","계","시·군·구별 자격별 의료보장 적용인구 현황[명]","명","1651","1445","1522","1445","1347","1421","1431","1457","1381","1352",
"횡성군","계","기초","65세미만","시·군·구별 자격별 의료보장 적용인구 현황[명]","명","966","834","872","834","758","802","801","815","760","708",
"횡성군","계","기초","65세이상","시·군·구별 자격별 의료보장 적용인구 현황[명]","명","685","611","650","611","589","619","630","642","621","644",
"횡성군","남자","합계","계","시·군·구별 자격별 의료보장 적용인구 현황[명]","명","22945","23152","23459","23637","23771","24064","24093","24170","24274","24402",
"횡성군","남자","합계","65세미만","시·군·구별 자격별 의료보장 적용인구 현황[명]","명","18422","18553","18687","18719","18459","18471","18199","17899","17550","17243",
"횡성군","남자","합계","65세이상","시·군·구별 자격별 의료보장 적용인구 현황[명]","명","4523","4599","4772","4918","5312","5593","5894","6271","6724","7159",
"횡성군","남자","건강보험","계","시·군·구별 자격별 의료보장 적용인구 현황[명]","명","22153","22445","22729","22962","23126","23380","23391","23458","23593","23736",
"횡성군","남자","건강보험","65세미만","시·군·구별 자격별 의료보장 적용인구 현황[명]","명","17858","18062","18190","18264","18033","18019","17743","17440","17123","16844",
"횡성군","남자","건강보험","65세이상","시·군·구별 자격별 의료보장 적용인구 현황[명]","명","4295","4383","4539","4698","5093","5361","5648","6018","6470","6892",
"횡성군","남자","의료급여","계","시·군·구별 자격별 의료보장 적용인구 현황[명]","명","75","76","75","61","46","46","43","35","35","29",
"횡성군","남자","의료급여","65세미만","시·군·구별 자격별 의료보장 적용인구 현황[명]","명","46","46","45","34","23","21","23","17","18","14",
"횡성군","남자","의료급여","65세이상","시·군·구별 자격별 의료보장 적용인구 현황[명]","명","29","30","30","27","23","25","20","18","17","15",
"횡성군","남자","기초","계","시·군·구별 자격별 의료보장 적용인구 현황[명]","명","717","631","655","614","599","638","659","677","646","637",
"횡성군","남자","기초","65세미만","시·군·구별 자격별 의료보장 적용인구 현황[명]","명","518","445","452","421","403","431","433","442","409","385",
"횡성군","남자","기초","65세이상","시·군·구별 자격별 의료보장 적용인구 현황[명]","명","199","186","203","193","196","207","226","235","237","252",
"횡성군","여자","합계","계","시·군·구별 자격별 의료보장 적용인구 현황[명]","명","22138","22417","22575","22713","22892","23061","22994","22891","22958","23044",
"횡성군","여자","합계","65세미만","시·군·구별 자격별 의료보장 적용인구 현황[명]","명","16095","16257","16317","16361","16230","16251","15941","15510","15197","14935",
"횡성군","여자","합계","65세이상","시·군·구별 자격별 의료보장 적용인구 현황[명]","명","6043","6160","6258","6352","6662","6810","7053","7381","7761","8109",
"횡성군","여자","건강보험","계","시·군·구별 자격별 의료보장 적용인구 현황[명]","명","21098","21487","21595","21785","22054","22193","22141","22041","22151","22268",
"횡성군","여자","건강보험","65세미만","시·군·구별 자격별 의료보장 적용인구 현황[명]","명","15611","15826","15858","15917","15847","15858","15550","15118","14825","14593",
"횡성군","여자","건강보험","65세이상","시·군·구별 자격별 의료보장 적용인구 현황[명]","명","5487","5661","5737","5868","6207","6335","6591","6923","7326","7675",
"횡성군","여자","의료급여","계","시·군·구별 자격별 의료보장 적용인구 현황[명]","명","106","116","113","97","90","85","81","70","72","61",
"횡성군","여자","의료급여","65세미만","시·군·구별 자격별 의료보장 적용인구 현황[명]","명","36","42","39","31","28","22","23","19","21","19",
"횡성군","여자","의료급여","65세이상","시·군·구별 자격별 의료보장 적용인구 현황[명]","명","70","74","74","66","62","63","58","51","51","42",
"횡성군","여자","기초","계","시·군·구별 자격별 의료보장 적용인구 현황[명]","명","934","814","867","831","748","783","772","780","735","715",
"횡성군","여자","기초","65세미만","시·군·구별 자격별 의료보장 적용인구 현황[명]","명","448","389","420","413","355","371","368","373","351","323",
"횡성군","여자","기초","65세이상","시·군·구별 자격별 의료보장 적용인구 현황[명]","명","486","425","447","418","393","412","404","407","384","392",
"영월군","계","합계","계","시·군·구별 자격별 의료보장 적용인구 현황[명]","명","39823","39905","39982","39745","39620","39485","39017","38509","38120","37996",
"영월군","계","합계","65세미만","시·군·구별 자격별 의료보장 적용인구 현황[명]","명","30579","30461","30353","30004","29455","28998","28170","27192","26399","25789",
"영월군","계","합계","65세이상","시·군·구별 자격별 의료보장 적용인구 현황[명]","명","9244","9444","9629","9741","10165","10487","10847","11317","11721","12207",
"영월군","계","건강보험","계","시·군·구별 자격별 의료보장 적용인구 현황[명]","명","38329","38473","38527","38329","38259","38152","37764","37262","36900","36742",
"영월군","계","건강보험","65세미만","시·군·구별 자격별 의료보장 적용인구 현황[명]","명","29652","29588","29483","29154","28640","28219","27448","26495","25732","25112",
"영월군","계","건강보험","65세이상","시·군·구별 자격별 의료보장 적용인구 현황[명]","명","8677","8885","9044","9175","9619","9933","10316","10767","11168","11630",
"영월군","계","의료급여","계","시·군·구별 자격별 의료보장 적용인구 현황[명]","명","154","136","130","130","105","109","100","106","112","109",
"영월군","계","의료급여","65세미만","시·군·구별 자격별 의료보장 적용인구 현황[명]","명","47","40","38","43","22","24","24","24","27","29",
"영월군","계","의료급여","65세이상","시·군·구별 자격별 의료보장 적용인구 현황[명]","명","107","96","92","87","83","85","76","82","85","80",
"영월군","계","기초","계","시·군·구별 자격별 의료보장 적용인구 현황[명]","명","1340","1296","1325","1286","1256","1224","1153","1141","1108","1145",
"영월군","계","기초","65세미만","시·군·구별 자격별 의료보장 적용인구 현황[명]","명","880","833","832","807","793","755","698","673","640","648",
"영월군","계","기초","65세이상","시·군·구별 자격별 의료보장 적용인구 현황[명]","명","460","463","493","479","463","469","455","468","468","497",
"영월군","남자","합계","계","시·군·구별 자격별 의료보장 적용인구 현황[명]","명","20336","20462","20612","20509","20446","20388","20117","19938","19729","19643",
"영월군","남자","합계","65세미만","시·군·구별 자격별 의료보장 적용인구 현황[명]","명","16447","16485","16531","16370","16061","15839","15375","14892","14439","14069",
"영월군","남자","합계","65세이상","시·군·구별 자격별 의료보장 적용인구 현황[명]","명","3889","3977","4081","4139","4385","4549","4742","5046","5290","5574",
"영월군","남자","건강보험","계","시·군·구별 자격별 의료보장 적용인구 현황[명]","명","19647","19811","19949","19851","19801","19761","19515","19331","19130","19028",
"영월군","남자","건강보험","65세미만","시·군·구별 자격별 의료보장 적용인구 현황[명]","명","15941","16015","16063","15896","15604","15399","14957","14487","14044","13672",
"영월군","남자","건강보험","65세이상","시·군·구별 자격별 의료보장 적용인구 현황[명]","명","3706","3796","3886","3955","4197","4362","4558","4844","5086","5356",
"영월군","남자","의료급여","계","시·군·구별 자격별 의료보장 적용인구 현황[명]","명","63","54","51","49","32","33","28","33","34","34",
"영월군","남자","의료급여","65세미만","시·군·구별 자격별 의료보장 적용인구 현황[명]","명","22","18","19","22","7","7","6","8","9","11",
