"시·군·구별","연령별","등급별","성별","항목","단위","2013 년","2014 년","2015 년","2016 년","2017 년","2018 년","2019 년","2020 년","2021 년","2022 년",
"세종","65세이상","3등급","여자","급여제공일수[일]","일","110266","114224","102571","112800","130033","137555","154532","166434","186246","213894",
"세종","65세이상","3등급","여자","급여비용[천원]","천원","4259609","4656819","4426951","5003296","5963359.44","7098854","8681089","9689610","11105044","12803008",
"세종","65세이상","3등급","여자","공단부담금[천원]","천원","3753376","4088253","3852885","4347946","5172050.27","6194052","7665551","8549761","9874282","11382561",
"세종","65세이상","4등급","계","급여이용수급자[명]","명","","361","569","721","896","1098","1264","1511","1862","2111",
"세종","65세이상","4등급","계","급여제공기관[개]","개","","211","349","426","528","624","728","827","930","980",
"세종","65세이상","4등급","계","급여제공일수[일]","일","","31588","98851","125558","155307","195160","251735","315612","370930","423130",
"세종","65세이상","4등급","계","급여비용[천원]","천원","","1303764","4088968","5259847","6748938","9494055","13285906","17275511","20771321","23771687",
"세종","65세이상","4등급","계","공단부담금[천원]","천원","","1149241","3583252","4582519","5897397","8351069","11791727","15387202","18582000","21309001",
"세종","65세이상","4등급","남자","급여이용수급자[명]","명","","85","146","192","254","308","354","416","502","597",
"세종","65세이상","4등급","남자","급여제공기관[개]","개","","73","129","153","194","248","265","312","340","381",
"세종","65세이상","4등급","남자","급여제공일수[일]","일","","6207","23147","31637","41916","56480","69228","87569","100319","113972",
"세종","65세이상","4등급","남자","급여비용[천원]","천원","","263012","963021","1305792","1750952","2676719","3501727","4550437","5368437","6065478",
"세종","65세이상","4등급","남자","공단부담금[천원]","천원","","232463","848088","1139048","1530471","2355258","3122124","4072570","4808928","5432452",
"세종","65세이상","4등급","여자","급여이용수급자[명]","명","","276","423","529","642","790","910","1095","1360","1514",
"세종","65세이상","4등급","여자","급여제공기관[개]","개","","177","289","345","423","488","586","679","782","820",
"세종","65세이상","4등급","여자","급여제공일수[일]","일","","25381","75704","93921","113391","138680","182507","228043","270611","309158",
"세종","65세이상","4등급","여자","급여비용[천원]","천원","","1040752","3125946","3954056","4997987","6817336","9784179","12725074","15402884","17706209",
"세종","65세이상","4등급","여자","공단부담금[천원]","천원","","916778","2735164","3443471","4366926","5995812","8669602","11314632","13773072","15876548",
"세종","65세이상","5등급","계","급여이용수급자[명]","명","","12","27","48","115","201","318","441","527","616",
"세종","65세이상","5등급","계","급여제공기관[개]","개","","8","22","48","87","132","217","259","267","298",
"세종","65세이상","5등급","계","급여제공일수[일]","일","","450","3007","5622","12808","27261","44443","71691","87419","94494",
"세종","65세이상","5등급","계","급여비용[천원]","천원","","21704","139585","243951","595096","1450951","2434097","3942240","4947256","5294194",
"세종","65세이상","5등급","계","공단부담금[천원]","천원","","19132","121440","214912","524075","1287961","2187891","3552144","4478792","4757890",
"세종","65세이상","5등급","남자","급여이용수급자[명]","명","","5","10","11","24","50","82","120","156","193",
"세종","65세이상","5등급","남자","급여제공기관[개]","개","","5","9","12","26","47","75","82","109","132",
"세종","65세이상","5등급","남자","급여제공일수[일]","일","","223","1149","1048","2479","5679","10556","18967","24960","29185",
"세종","65세이상","5등급","남자","급여비용[천원]","천원","","9889","55660","46290","120728","312804","543393","1021967","1377352","1590743",
"세종","65세이상","5등급","남자","공단부담금[천원]","천원","","8684","47722","40635","107940","274574","483092","911075","1233075","1411242",
"세종","65세이상","5등급","여자","급여이용수급자[명]","명","","7","17","37","91","151","236","321","371","423",
"세종","65세이상","5등급","여자","급여제공기관[개]","개","","6","17","39","72","111","181","222","218","235",
"세종","65세이상","5등급","여자","급여제공일수[일]","일","","227","1858","4574","10329","21582","33887","52724","62459","65309",
"세종","65세이상","5등급","여자","급여비용[천원]","천원","","11816","83925","197661","474367","1138147","1890704","2920273","3569904","3703451",
"세종","65세이상","5등급","여자","공단부담금[천원]","천원","","10448","73717","174277","416135","1013387","1704799","2641069","3245717","3346648",
"세종","65세이상","인지지원등급","계","급여이용수급자[명]","명","","","","","","27","40","67","62","47",
"세종","65세이상","인지지원등급","계","급여제공기관[개]","개","","","","","","14","31","35","35","33",
"세종","65세이상","인지지원등급","계","급여제공일수[일]","일","","","","","","975","1976","3047","3108","2624",
"세종","65세이상","인지지원등급","계","급여비용[천원]","천원","","","","","","51612","107576","157572","178270","150318",
"세종","65세이상","인지지원등급","계","공단부담금[천원]","천원","","","","","","45901","95409","140171","159180","133631",
"세종","65세이상","인지지원등급","남자","급여이용수급자[명]","명","","","","","","8","13","18","16","15",
"세종","65세이상","인지지원등급","남자","급여제공기관[개]","개","","","","","","7","12","16","12","12",
"세종","65세이상","인지지원등급","남자","급여제공일수[일]","일","","","","","","268","728","1075","968","927",
"세종","65세이상","인지지원등급","남자","급여비용[천원]","천원","","","","","","14348","39515","53531","52932","49473",
"세종","65세이상","인지지원등급","남자","공단부담금[천원]","천원","","","","","","12787","35294","48018","47384","44277",
"세종","65세이상","인지지원등급","여자","급여이용수급자[명]","명","","","","","","19","27","49","46","32",
"세종","65세이상","인지지원등급","여자","급여제공기관[개]","개","","","","","","12","26","29","32","25",
"세종","65세이상","인지지원등급","여자","급여제공일수[일]","일","","","","","","707","1248","1972","2140","1697",
"세종","65세이상","인지지원등급","여자","급여비용[천원]","천원","","","","","","37264","68061","104041","125337","100846",
"세종","65세이상","인지지원등급","여자","공단부담금[천원]","천원","","","","","","33113","60115","92153","111796","89354",
"경기","합계","계","계","급여이용수급자[명]","명","83662","91008","101320","112109","125817","141263","158222","172024","191315","213744",
"경기","합계","계","계","급여제공기관[개]","개","9154","9476","10020","10869","11449","12084","12911","13684","14783","15500",
"경기","합계","계","계","급여제공일수[일]","일","18455971","19964320","22219936","24660889","27949287","31155137","35085115","38911442","42698377","48413597",
"경기","합계","계","계","급여비용[천원]","천원","763766603","874272451","1015695240","1147699976","1337117420","1648142938","1987730140","2255821713","2532898612","2883142450",
"경기","합계","계","계","공단부담금[천원]","천원","664560713","763966329","890674427","1009389130","1178604745","1464398689","1791258897","2033245468","2293430323","2616622647",
"경기","합계","계","남자","급여이용수급자[명]","명","23882","25679","28581","31597","35419","40097","45432","49500","55650","63266",
"경기","합계","계","남자","급여제공기관[개]","개","5568","5729","6070","6633","6983","7550","8123","8719","9563","10279",
"경기","합계","계","남자","급여제공일수[일]","일","4821248","5137765","5707572","6322237","7164998","8051336","9215509","10394051","11582716","13329260",
"경기","합계","계","남자","급여비용[천원]","천원","191360131","215144130","249842401","281088962","328405099","407688018","499195660","573728616","652070458","749162537",
"경기","합계","계","남자","공단부담금[천원]","천원","166302887","187873039","219146131","247435121","289961159","363077439","450768038","518709491","592184955","681462819",
