"시·군·구별","급여종류별","항목","단위","2013 년","2014 년","2015 년","2016 년","2017 년","2018 년","2019 년","2020 년","2021 년","2022 년",
"횡성군","주야간보호","기관수[개]","개","5","5","7","8","8","9","9","9","10","10",
"횡성군","주야간보호","정원[명]","명","53","59","102","159","159","305","317","281","319","295",
"횡성군","단기보호","기관수[개]","개","0","0","1","0","0","1","1","1","1","1",
"횡성군","단기보호","정원[명]","명","0","0","5","0","0","-","5","5","5","5",
"횡성군","복지용구","기관수[개]","개","0","1","1","1","1","2","2","1","1","2",
"횡성군","통합재가서비스","기관수[개]","개","","","","","","","","","-","0",
"횡성군","시설","기관수[개]","개","16","16","15","16","16","16","17","18","18","18",
"횡성군","시설","정원[명]","명","396","397","384","415","398","382","420","444","452","600",
"횡성군","노인요양시설","기관수[개]","개","12","12","12","13","13","14","14","15","15","15",
"횡성군","노인요양시설","정원[명]","명","360","361","357","388","371","364","393","417","425","573",
"횡성군","노인전문요양시설","기관수[개]","개","0","","","","","","","","","",
"횡성군","노인전문요양시설","정원[명]","명","0","","","","","","","","","",
"횡성군","노인요양시설(구법)","기관수[개]","개","0","","","","","","","","","",
"횡성군","노인요양시설(구법)","정원[명]","명","0","","","","","","","","","",
"횡성군","노인요양공동생활가정","기관수[개]","개","4","4","3","3","3","2","3","3","3","3",
"횡성군","노인요양공동생활가정","정원[명]","명","36","36","27","27","27","18","27","27","27","27",
"횡성군","노인요양시설(단기보호전환)","기관수[개]","개","0","","","","","","","","","",
"횡성군","노인요양시설(단기보호전환)","정원[명]","명","0","","","","","","","","","",
"영월군","계","기관수[개]","개","19","23","23","23","23","22","25","23","21","21",
"영월군","계","정원[명]","명","251","294","307","317","327","318","342","342","315","336",
"영월군","재가","기관수[개]","개","12","15","15","15","16","16","19","17","15","15",
"영월군","재가","정원[명]","명","0","20","20","30","15","15","15","15","15","15",
"영월군","방문요양","기관수[개]","개","9","10","10","10","12","12","15","15","13","13",
"영월군","방문목욕","기관수[개]","개","5","5","6","5","5","6","5","5","5","5",
"영월군","방문간호","기관수[개]","개","0","0","0","0","0","-","-","-","-","0",
"영월군","주야간보호","기관수[개]","개","0","1","1","1","1","1","1","1","1","1",
"영월군","주야간보호","정원[명]","명","0","20","20","30","15","15","15","15","15","15",
"영월군","단기보호","기관수[개]","개","0","0","0","0","0","-","-","-","-","0",
"영월군","단기보호","정원[명]","명","0","0","0","0","0","-","-","-","-","0",
"영월군","복지용구","기관수[개]","개","2","3","3","3","3","3","3","1","1","1",
"영월군","통합재가서비스","기관수[개]","개","","","","","","","","","-","0",
"영월군","시설","기관수[개]","개","7","8","8","8","7","6","6","6","6","6",
"영월군","시설","정원[명]","명","251","274","287","287","312","303","327","327","300","321",
"영월군","노인요양시설","기관수[개]","개","4","5","5","5","6","6","6","6","6","6",
"영월군","노인요양시설","정원[명]","명","227","250","263","263","303","303","327","327","300","321",
"영월군","노인전문요양시설","기관수[개]","개","0","","","","","","","","","",
"영월군","노인전문요양시설","정원[명]","명","0","","","","","","","","","",
"영월군","노인요양시설(구법)","기관수[개]","개","0","","","","","","","","","",
"영월군","노인요양시설(구법)","정원[명]","명","0","","","","","","","","","",
"영월군","노인요양공동생활가정","기관수[개]","개","3","3","3","3","1","-","-","-","-","0",
"영월군","노인요양공동생활가정","정원[명]","명","24","24","24","24","9","-","-","-","-","0",
"영월군","노인요양시설(단기보호전환)","기관수[개]","개","0","","","","","","","","","",
"영월군","노인요양시설(단기보호전환)","정원[명]","명","0","","","","","","","","","",
"평창군","계","기관수[개]","개","23","22","21","23","22","21","28","26","28","28",
"평창군","계","정원[명]","명","297","312","259","276","275","275","284","284","291","291",
"평창군","재가","기관수[개]","개","12","12","12","14","14","14","20","18","19","19",
"평창군","재가","정원[명]","명","26","50","17","34","58","58","58","58","58","58",
"평창군","방문요양","기관수[개]","개","11","11","11","10","10","10","14","13","15","16",
"평창군","방문목욕","기관수[개]","개","7","7","8","9","9","9","11","10","10","11",
"평창군","방문간호","기관수[개]","개","0","0","1","2","2","2","3","1","1","2",
"평창군","주야간보호","기관수[개]","개","3","4","2","4","5","5","5","5","5","5",
"평창군","주야간보호","정원[명]","명","26","50","17","34","58","58","58","58","58","58",
"평창군","단기보호","기관수[개]","개","0","0","0","0","0","-","-","-","-","0",
"평창군","단기보호","정원[명]","명","0","0","0","0","0","-","-","-","-","0",
"평창군","복지용구","기관수[개]","개","0","0","0","0","0","-","2","1","1","0",
"평창군","통합재가서비스","기관수[개]","개","","","","","","","","","-","0",
"평창군","시설","기관수[개]","개","11","10","9","9","8","7","8","8","9","9",
"평창군","시설","정원[명]","명","271","262","242","242","217","217","226","226","233","233",
"평창군","노인요양시설","기관수[개]","개","5","5","5","5","3","4","4","4","4","4",
"평창군","노인요양시설","정원[명]","명","219","219","208","208","174","192","192","192","190","190",
"평창군","노인전문요양시설","기관수[개]","개","0","","","","","","","","","",
"평창군","노인전문요양시설","정원[명]","명","0","","","","","","","","","",
"평창군","노인요양시설(구법)","기관수[개]","개","0","","","","","","","","","",
"평창군","노인요양시설(구법)","정원[명]","명","0","","","","","","","","","",
"평창군","노인요양공동생활가정","기관수[개]","개","6","5","4","4","5","3","4","4","5","5",
"평창군","노인요양공동생활가정","정원[명]","명","52","43","34","34","43","25","34","34","43","43",
"평창군","노인요양시설(단기보호전환)","기관수[개]","개","0","","","","","","","","","",
"평창군","노인요양시설(단기보호전환)","정원[명]","명","0","","","","","","","","","",
"정선군","계","기관수[개]","개","11","11","12","12","12","13","14","16","17","18",
"정선군","계","정원[명]","명","241","250","250","250","250","250","259","250","241","250",
"정선군","재가","기관수[개]","개","4","4","4","5","5","6","6","8","10","10",
"정선군","재가","정원[명]","명","0","9","0","9","9","9","9","-","-","0",
"정선군","방문요양","기관수[개]","개","3","3","3","3","3","4","4","7","9","9",
"정선군","방문목욕","기관수[개]","개","3","3","3","3","3","3","3","4","5","5",
"정선군","방문간호","기관수[개]","개","0","0","0","0","0","-","-","-","-","0",
"정선군","주야간보호","기관수[개]","개","0","1","0","1","1","1","1","-","-","0",
"정선군","주야간보호","정원[명]","명","0","9","0","9","9","9","9","-","-","0",
"정선군","단기보호","기관수[개]","개","0","0","0","0","0","-","-","-","-","0",
"정선군","단기보호","정원[명]","명","0","0","0","0","0","-","-","-","-","0",
"정선군","복지용구","기관수[개]","개","1","1","1","1","1","1","1","1","1","1",
"정선군","통합재가서비스","기관수[개]","개","","","","","","","","","-","0",
"정선군","시설","기관수[개]","개","7","7","8","7","7","7","8","8","7","8",
"정선군","시설","정원[명]","명","241","241","250","241","241","241","250","250","241","250",
"정선군","노인요양시설","기관수[개]","개","3","3","3","3","3","3","3","3","3","3",
"정선군","노인요양시설","정원[명]","명","205","205","205","205","205","205","205","205","205","205",
"정선군","노인전문요양시설","기관수[개]","개","0","","","","","","","","","",
"정선군","노인전문요양시설","정원[명]","명","0","","","","","","","","","",
"정선군","노인요양시설(구법)","기관수[개]","개","0","","","","","","","","","",
"정선군","노인요양시설(구법)","정원[명]","명","0","","","","","","","","","",
"정선군","노인요양공동생활가정","기관수[개]","개","4","4","5","4","4","4","5","5","4","5",
"정선군","노인요양공동생활가정","정원[명]","명","36","36","45","36","36","36","45","45","36","45",
"정선군","노인요양시설(단기보호전환)","기관수[개]","개","0","","","","","","","","","",
"정선군","노인요양시설(단기보호전환)","정원[명]","명","0","","","","","","","","","",
"철원군","계","기관수[개]","개","14","16","17","18","18","17","18","20","21","21",
"철원군","계","정원[명]","명","245","245","249","240","240","261","294","373","394","417",
"철원군","재가","기관수[개]","개","7","9","10","11","11","11","12","14","15","15",
"철원군","재가","정원[명]","명","29","29","29","20","20","37","70","149","170","193",
"철원군","방문요양","기관수[개]","개","6","8","7","10","10","9","11","13","13","13",
"철원군","방문목욕","기관수[개]","개","6","7","6","7","8","7","7","7","8","8",
"철원군","방문간호","기관수[개]","개","1","0","0","0","0","-","-","-","-","0",
"철원군","주야간보호","기관수[개]","개","2","2","2","1","1","2","3","5","6","6",
"철원군","주야간보호","정원[명]","명","29","29","29","20","20","37","70","149","170","193",
"철원군","단기보호","기관수[개]","개","0","0","0","0","0","-","-","-","-","0",
"철원군","단기보호","정원[명]","명","0","0","0","0","0","-","-","-","-","0",
"철원군","복지용구","기관수[개]","개","0","1","1","1","1","1","1","1","1","1",
