시군구,이용급여 유형,연령,1등급,2등급,3등급,4등급,5등급,인지지원등급
충청남도 홍성군,방문간호,90-94세,0,6,2,6,0,0
충청남도 홍성군,방문간호,95세이상,0,2,1,0,1,0
충청남도 홍성군,주야간보호,65-69세,0,1,4,3,5,2
충청남도 홍성군,주야간보호,70-74세,1,0,9,13,6,2
충청남도 홍성군,주야간보호,75-79세,2,2,14,29,21,3
충청남도 홍성군,주야간보호,80-84세,1,10,41,70,36,5
충청남도 홍성군,주야간보호,85-89세,2,8,66,102,36,2
충청남도 홍성군,주야간보호,90-94세,0,7,22,35,8,1
충청남도 홍성군,주야간보호,95세이상,0,0,4,3,1,0
충청남도 홍성군,단기보호,65-69세,0,0,0,0,0,0
충청남도 홍성군,단기보호,70-74세,0,0,0,0,0,0
충청남도 홍성군,단기보호,75-79세,0,0,0,0,0,0
충청남도 홍성군,단기보호,80-84세,0,0,0,0,0,0
충청남도 홍성군,단기보호,85-89세,0,0,0,1,0,0
충청남도 홍성군,단기보호,90-94세,0,0,0,0,0,0
충청남도 홍성군,단기보호,95세이상,0,0,1,0,0,0
충청남도 예산군,방문요양,65-69세,5,3,28,33,10,0
충청남도 예산군,방문요양,70-74세,6,12,42,75,12,1
충청남도 예산군,방문요양,75-79세,6,11,61,135,45,0
충청남도 예산군,방문요양,80-84세,8,33,118,288,64,1
충청남도 예산군,방문요양,85-89세,13,35,160,299,84,0
충청남도 예산군,방문요양,90-94세,2,20,69,132,25,0
충청남도 예산군,방문요양,95세이상,0,5,8,20,7,0
충청남도 예산군,방문목욕,65-69세,2,4,8,10,1,0
충청남도 예산군,방문목욕,70-74세,6,7,10,24,2,0
충청남도 예산군,방문목욕,75-79세,4,6,31,43,9,0
충청남도 예산군,방문목욕,80-84세,3,16,36,101,16,0
충청남도 예산군,방문목욕,85-89세,4,18,60,88,13,0
충청남도 예산군,방문목욕,90-94세,1,9,28,52,7,0
충청남도 예산군,방문목욕,95세이상,0,3,7,9,1,0
충청남도 예산군,방문간호,65-69세,3,4,3,4,1,0
충청남도 예산군,방문간호,70-74세,1,5,8,11,3,0
충청남도 예산군,방문간호,75-79세,0,2,8,21,2,0
충청남도 예산군,방문간호,80-84세,2,6,14,29,5,0
충청남도 예산군,방문간호,85-89세,7,5,13,19,4,0
충청남도 예산군,방문간호,90-94세,0,4,4,7,0,0
충청남도 예산군,방문간호,95세이상,0,1,1,2,0,0
충청남도 예산군,주야간보호,65-69세,0,0,4,5,3,0
충청남도 예산군,주야간보호,70-74세,0,1,4,8,9,2
충청남도 예산군,주야간보호,75-79세,0,0,11,24,14,1
충청남도 예산군,주야간보호,80-84세,4,5,25,61,33,3
충청남도 예산군,주야간보호,85-89세,0,6,33,74,48,6
충청남도 예산군,주야간보호,90-94세,0,1,16,32,20,2
충청남도 예산군,주야간보호,95세이상,0,1,3,5,0,0
충청남도 예산군,단기보호,65-69세,0,0,0,0,0,0
충청남도 예산군,단기보호,70-74세,0,0,0,0,0,0
충청남도 예산군,단기보호,75-79세,0,0,0,0,0,0
충청남도 예산군,단기보호,80-84세,0,0,0,0,0,0
충청남도 예산군,단기보호,85-89세,0,0,0,1,0,0
충청남도 예산군,단기보호,90-94세,0,0,0,0,0,0
충청남도 예산군,단기보호,95세이상,0,0,0,0,0,0
충청남도 태안군,방문요양,65-69세,4,2,16,30,2,0
충청남도 태안군,방문요양,70-74세,2,4,47,89,1,0
충청남도 태안군,방문요양,75-79세,6,14,49,162,8,0
충청남도 태안군,방문요양,80-84세,8,14,93,238,5,0
충청남도 태안군,방문요양,85-89세,9,29,135,262,5,0
충청남도 태안군,방문요양,90-94세,5,9,55,87,0,0
충청남도 태안군,방문요양,95세이상,1,4,11,21,0,0
충청남도 태안군,방문목욕,65-69세,1,2,4,7,0,0
충청남도 태안군,방문목욕,70-74세,0,3,14,21,0,0
충청남도 태안군,방문목욕,75-79세,3,7,23,46,2,0
충청남도 태안군,방문목욕,80-84세,1,10,40,91,3,0
충청남도 태안군,방문목욕,85-89세,4,14,56,126,2,0
충청남도 태안군,방문목욕,90-94세,3,3,31,38,1,0
충청남도 태안군,방문목욕,95세이상,1,4,5,13,0,0
충청남도 태안군,방문간호,65-69세,1,0,0,0,0,0
충청남도 태안군,방문간호,70-74세,0,1,0,0,0,0
충청남도 태안군,방문간호,75-79세,1,0,2,0,0,0
충청남도 태안군,방문간호,80-84세,0,1,2,1,0,0
충청남도 태안군,방문간호,85-89세,1,0,0,1,0,0
충청남도 태안군,방문간호,90-94세,0,0,0,1,0,0
충청남도 태안군,방문간호,95세이상,0,0,0,0,0,0
충청남도 태안군,주야간보호,65-69세,0,0,1,1,0,0
충청남도 태안군,주야간보호,70-74세,0,0,3,12,2,0
충청남도 태안군,주야간보호,75-79세,0,0,9,24,6,1
충청남도 태안군,주야간보호,80-84세,0,0,20,45,11,2
충청남도 태안군,주야간보호,85-89세,0,1,24,39,8,3
충청남도 태안군,주야간보호,90-94세,0,0,14,20,4,0
충청남도 태안군,주야간보호,95세이상,0,0,1,4,0,0
충청남도 태안군,단기보호,65-69세,0,0,0,0,0,0
충청남도 태안군,단기보호,70-74세,0,0,0,0,0,0
충청남도 태안군,단기보호,75-79세,0,0,0,0,0,0
충청남도 태안군,단기보호,80-84세,0,0,0,0,0,0
충청남도 태안군,단기보호,85-89세,0,0,0,1,0,0
충청남도 태안군,단기보호,90-94세,0,0,0,0,0,0
충청남도 태안군,단기보호,95세이상,0,0,0,0,0,0
전라북도 전주시 완산구,방문요양,65-69세,13,19,72,148,21,0
전라북도 전주시 완산구,방문요양,70-74세,11,22,84,246,36,0
전라북도 전주시 완산구,방문요양,75-79세,17,33,113,386,62,0
전라북도 전주시 완산구,방문요양,80-84세,13,43,201,546,102,1
전라북도 전주시 완산구,방문요양,85-89세,15,52,215,490,62,0
전라북도 전주시 완산구,방문요양,90-94세,10,27,108,174,18,0
전라북도 전주시 완산구,방문요양,95세이상,4,11,28,25,2,0
전라북도 전주시 완산구,방문목욕,65-69세,4,10,16,32,7,0
전라북도 전주시 완산구,방문목욕,70-74세,3,7,30,77,11,0
전라북도 전주시 완산구,방문목욕,75-79세,5,12,45,124,28,0
전라북도 전주시 완산구,방문목욕,80-84세,6,21,73,230,38,0
전라북도 전주시 완산구,방문목욕,85-89세,7,17,71,189,17,0
전라북도 전주시 완산구,방문목욕,90-94세,3,11,40,64,7,0
전라북도 전주시 완산구,방문목욕,95세이상,1,4,13,11,1,0
전라북도 전주시 완산구,방문간호,65-69세,2,5,4,3,0,0
전라북도 전주시 완산구,방문간호,70-74세,3,0,7,9,2,0
전라북도 전주시 완산구,방문간호,75-79세,6,6,6,22,2,0
전라북도 전주시 완산구,방문간호,80-84세,4,9,10,14,1,0
전라북도 전주시 완산구,방문간호,85-89세,5,6,9,16,4,0
전라북도 전주시 완산구,방문간호,90-94세,4,5,5,6,3,0
전라북도 전주시 완산구,방문간호,95세이상,0,4,2,3,1,0
전라북도 전주시 완산구,주야간보호,65-69세,0,5,12,26,14,1
전라북도 전주시 완산구,주야간보호,70-74세,0,5,26,66,25,3
전라북도 전주시 완산구,주야간보호,75-79세,1,5,56,147,77,7
전라북도 전주시 완산구,주야간보호,80-84세,1,8,102,306,131,15
전라북도 전주시 완산구,주야간보호,85-89세,0,5,101,271,88,5
전라북도 전주시 완산구,주야간보호,90-94세,1,6,46,90,15,0
전라북도 전주시 완산구,주야간보호,95세이상,0,1,15,15,2,0
전라북도 전주시 완산구,단기보호,65-69세,0,0,0,0,0,0
전라북도 전주시 완산구,단기보호,70-74세,0,0,0,0,0,0
전라북도 전주시 완산구,단기보호,75-79세,0,0,0,0,0,0
전라북도 전주시 완산구,단기보호,80-84세,0,0,0,0,0,0
전라북도 전주시 완산구,단기보호,85-89세,0,0,0,0,0,0
전라북도 전주시 완산구,단기보호,90-94세,0,0,0,0,0,0
전라북도 전주시 완산구,단기보호,95세이상,0,0,0,0,0,0
전라북도 전주시 덕진구,방문요양,65-69세,9,8,44,90,12,0
전라북도 전주시 덕진구,방문요양,70-74세,5,16,50,181,25,0
전라북도 전주시 덕진구,방문요양,75-79세,15,21,88,290,54,0
전라북도 전주시 덕진구,방문요양,80-84세,10,38,175,484,86,0
전라북도 전주시 덕진구,방문요양,85-89세,14,36,148,423,49,0
전라북도 전주시 덕진구,방문요양,90-94세,6,11,61,151,19,0
전라북도 전주시 덕진구,방문요양,95세이상,1,6,18,21,2,0
전라북도 전주시 덕진구,방문목욕,65-69세,2,3,17,24,5,0
전라북도 전주시 덕진구,방문목욕,70-74세,1,3,14,51,9,0
전라북도 전주시 덕진구,방문목욕,75-79세,5,8,40,105,18,0
전라북도 전주시 덕진구,방문목욕,80-84세,3,18,68,187,30,0
전라북도 전주시 덕진구,방문목욕,85-89세,5,12,47,178,26,0
전라북도 전주시 덕진구,방문목욕,90-94세,1,5,32,62,12,0
전라북도 전주시 덕진구,방문목욕,95세이상,1,1,10,9,2,0
전라북도 전주시 덕진구,방문간호,65-69세,0,3,2,3,0,0
전라북도 전주시 덕진구,방문간호,70-74세,1,2,4,3,0,0
전라북도 전주시 덕진구,방문간호,75-79세,5,4,7,9,1,0
전라북도 전주시 덕진구,방문간호,80-84세,3,5,13,12,4,0
전라북도 전주시 덕진구,방문간호,85-89세,1,7,10,10,1,0
전라북도 전주시 덕진구,방문간호,90-94세,1,2,4,3,2,0
전라북도 전주시 덕진구,방문간호,95세이상,1,0,1,1,0,0
전라북도 전주시 덕진구,주야간보호,65-69세,0,1,7,19,15,1
전라북도 전주시 덕진구,주야간보호,70-74세,1,3,21,41,26,4
전라북도 전주시 덕진구,주야간보호,75-79세,3,8,43,152,81,6
전라북도 전주시 덕진구,주야간보호,80-84세,0,7,64,236,146,5
전라북도 전주시 덕진구,주야간보호,85-89세,4,10,82,271,110,3
전라북도 전주시 덕진구,주야간보호,90-94세,1,3,33,91,19,1
전라북도 전주시 덕진구,주야간보호,95세이상,1,0,5,8,2,0
전라북도 전주시 덕진구,단기보호,65-69세,0,0,0,0,0,0
전라북도 전주시 덕진구,단기보호,70-74세,0,0,0,0,0,0
전라북도 전주시 덕진구,단기보호,75-79세,0,0,0,0,0,0
전라북도 전주시 덕진구,단기보호,80-84세,0,0,1,0,0,0
전라북도 전주시 덕진구,단기보호,85-89세,0,0,0,1,0,0
전라북도 전주시 덕진구,단기보호,90-94세,0,0,0,0,0,0
전라북도 전주시 덕진구,단기보호,95세이상,0,0,0,0,0,0
전라북도 군산시,방문요양,65-69세,6,12,71,136,42,0
전라북도 군산시,방문요양,70-74세,12,18,88,231,64,1
전라북도 군산시,방문요양,75-79세,16,33,121,373,131,0
전라북도 군산시,방문요양,80-84세,9,35,160,568,194,0
전라북도 군산시,방문요양,85-89세,11,39,172,522,132,0
전라북도 군산시,방문요양,90-94세,5,20,91,212,41,0
전라북도 군산시,방문요양,95세이상,5,7,25,39,8,0
전라북도 군산시,방문목욕,65-69세,2,1,8,10,2,0
전라북도 군산시,방문목욕,70-74세,4,4,16,19,2,0
전라북도 군산시,방문목욕,75-79세,5,2,22,51,15,0
전라북도 군산시,방문목욕,80-84세,3,10,28,77,22,0
전라북도 군산시,방문목욕,85-89세,2,14,30,89,21,0
전라북도 군산시,방문목욕,90-94세,3,6,19,48,7,0
전라북도 군산시,방문목욕,95세이상,3,2,3,7,0,0
전라북도 군산시,방문간호,65-69세,2,1,13,13,2,0
전라북도 군산시,방문간호,70-74세,4,6,13,35,5,0
전라북도 군산시,방문간호,75-79세,8,11,19,55,17,0
전라북도 군산시,방문간호,80-84세,1,8,22,102,23,0
전라북도 군산시,방문간호,85-89세,1,15,39,78,10,0
전라북도 군산시,방문간호,90-94세,2,5,24,37,5,0
전라북도 군산시,방문간호,95세이상,3,3,9,6,0,0
전라북도 군산시,주야간보호,65-69세,0,1,11,29,21,9
전라북도 군산시,주야간보호,70-74세,4,5,22,51,47,6
전라북도 군산시,주야간보호,75-79세,3,5,39,120,96,17
전라북도 군산시,주야간보호,80-84세,4,4,69,219,170,21
전라북도 군산시,주야간보호,85-89세,1,7,65,219,123,6
전라북도 군산시,주야간보호,90-94세,2,5,21,95,36,2
전라북도 군산시,주야간보호,95세이상,0,1,11,14,4,0
전라북도 군산시,단기보호,65-69세,0,0,0,0,0,0
전라북도 군산시,단기보호,70-74세,0,0,0,0,0,0
전라북도 군산시,단기보호,75-79세,0,0,0,1,0,0
전라북도 군산시,단기보호,80-84세,0,0,0,0,0,0
전라북도 군산시,단기보호,85-89세,0,0,1,2,0,0
전라북도 군산시,단기보호,90-94세,0,0,0,0,0,0
전라북도 군산시,단기보호,95세이상,0,0,0,0,0,0
전라북도 익산시,방문요양,65-69세,5,7,47,145,57,1
전라북도 익산시,방문요양,70-74세,6,17,74,214,96,1
전라북도 익산시,방문요양,75-79세,10,26,88,366,179,0
전라북도 익산시,방문요양,80-84세,16,46,171,599,334,0
전라북도 익산시,방문요양,85-89세,11,36,169,567,232,0
전라북도 익산시,방문요양,90-94세,6,14,80,252,73,0
전라북도 익산시,방문요양,95세이상,3,11,17,41,13,0
전라북도 익산시,방문목욕,65-69세,3,1,18,39,20,0
전라북도 익산시,방문목욕,70-74세,0,9,31,88,33,1
전라북도 익산시,방문목욕,75-79세,5,14,41,153,57,0
전라북도 익산시,방문목욕,80-84세,9,25,99,310,150,0
전라북도 익산시,방문목욕,85-89세,4,20,72,316,119,0
전라북도 익산시,방문목욕,90-94세,1,7,39,155,45,0
전라북도 익산시,방문목욕,95세이상,1,5,8,18,8,0
전라북도 익산시,방문간호,65-69세,0,3,1,1,1,0
전라북도 익산시,방문간호,70-74세,1,1,6,6,0,0
전라북도 익산시,방문간호,75-79세,7,3,5,10,5,0
전라북도 익산시,방문간호,80-84세,5,10,10,18,9,0
전라북도 익산시,방문간호,85-89세,3,5,4,13,3,0
전라북도 익산시,방문간호,90-94세,3,0,5,6,2,0
전라북도 익산시,방문간호,95세이상,1,4,2,3,0,0
전라북도 익산시,주야간보호,65-69세,0,2,10,22,21,5
전라북도 익산시,주야간보호,70-74세,2,3,17,53,58,9
전라북도 익산시,주야간보호,75-79세,0,7,31,124,151,21
전라북도 익산시,주야간보호,80-84세,1,7,66,258,288,24
전라북도 익산시,주야간보호,85-89세,2,9,74,250,243,14
전라북도 익산시,주야간보호,90-94세,1,2,42,112,69,2
전라북도 익산시,주야간보호,95세이상,0,3,6,17,3,1
전라북도 익산시,단기보호,65-69세,0,0,0,0,0,0
전라북도 익산시,단기보호,70-74세,0,0,0,0,0,0
전라북도 익산시,단기보호,75-79세,0,0,0,0,0,0
전라북도 익산시,단기보호,80-84세,0,0,0,0,0,0
전라북도 익산시,단기보호,85-89세,0,0,1,0,0,0
전라북도 익산시,단기보호,90-94세,0,0,1,0,0,0
전라북도 익산시,단기보호,95세이상,0,0,0,0,0,0
전라북도 정읍시,방문요양,65-69세,1,3,17,66,18,0
전라북도 정읍시,방문요양,70-74세,8,13,45,133,36,1
전라북도 정읍시,방문요양,75-79세,8,12,63,279,90,0
전라북도 정읍시,방문요양,80-84세,6,23,113,521,191,0
전라북도 정읍시,방문요양,85-89세,11,22,137,570,152,0
전라북도 정읍시,방문요양,90-94세,9,10,64,239,45,0
전라북도 정읍시,방문요양,95세이상,3,4,22,43,4,0
전라북도 정읍시,방문목욕,65-69세,0,1,6,26,10,0
전라북도 정읍시,방문목욕,70-74세,0,8,14,50,17,1
전라북도 정읍시,방문목욕,75-79세,6,8,37,150,46,0
전라북도 정읍시,방문목욕,80-84세,1,16,59,286,103,0
전라북도 정읍시,방문목욕,85-89세,4,15,66,344,93,0
전라북도 정읍시,방문목욕,90-94세,3,5,34,145,28,0
전라북도 정읍시,방문목욕,95세이상,2,1,10,32,2,0
전라북도 정읍시,방문간호,65-69세,0,0,0,2,1,0
전라북도 정읍시,방문간호,70-74세,1,0,0,2,2,0
전라북도 정읍시,방문간호,75-79세,1,1,6,9,4,0
전라북도 정읍시,방문간호,80-84세,3,1,5,20,2,0
전라북도 정읍시,방문간호,85-89세,2,4,10,20,7,0
전라북도 정읍시,방문간호,90-94세,1,3,6,8,0,0
전라북도 정읍시,방문간호,95세이상,1,0,1,5,0,0
전라북도 정읍시,주야간보호,65-69세,0,0,3,9,6,0
전라북도 정읍시,주야간보호,70-74세,0,1,8,22,22,6
전라북도 정읍시,주야간보호,75-79세,0,4,23,57,55,7
전라북도 정읍시,주야간보호,80-84세,1,6,34,148,101,8
전라북도 정읍시,주야간보호,85-89세,1,3,43,167,101,9
전라북도 정읍시,주야간보호,90-94세,1,0,17,62,20,0
전라북도 정읍시,주야간보호,95세이상,0,0,3,10,3,1
전라북도 정읍시,단기보호,65-69세,0,0,0,0,0,0
전라북도 정읍시,단기보호,70-74세,0,0,0,0,0,0
전라북도 정읍시,단기보호,75-79세,0,0,0,0,0,0
전라북도 정읍시,단기보호,80-84세,0,0,0,0,0,0
전라북도 정읍시,단기보호,85-89세,0,0,0,1,0,0
전라북도 정읍시,단기보호,90-94세,0,0,0,0,0,0
전라북도 정읍시,단기보호,95세이상,0,0,0,0,0,0
전라북도 남원시,방문요양,65-69세,5,5,18,44,8,0
전라북도 남원시,방문요양,70-74세,6,8,35,93,21,0
전라북도 남원시,방문요양,75-79세,5,9,54,159,50,0
전라북도 남원시,방문요양,80-84세,14,31,125,354,81,0
전라북도 남원시,방문요양,85-89세,11,30,117,345,51,0
전라북도 남원시,방문요양,90-94세,6,11,50,138,17,0
전라북도 남원시,방문요양,95세이상,0,2,16,21,4,0
전라북도 남원시,방문목욕,65-69세,3,2,11,19,5,1
전라북도 남원시,방문목욕,70-74세,2,3,26,52,19,0
전라북도 남원시,방문목욕,75-79세,2,10,37,127,37,0
전라북도 남원시,방문목욕,80-84세,6,21,94,281,74,0
전라북도 남원시,방문목욕,85-89세,8,18,92,277,56,0
전라북도 남원시,방문목욕,90-94세,3,11,37,114,17,0
전라북도 남원시,방문목욕,95세이상,0,2,12,18,4,0
전라북도 남원시,방문간호,65-69세,0,1,1,2,1,1
전라북도 남원시,방문간호,70-74세,4,1,1,4,3,0
전라북도 남원시,방문간호,75-79세,2,5,6,16,1,0
전라북도 남원시,방문간호,80-84세,6,3,10,20,6,0
전라북도 남원시,방문간호,85-89세,1,7,6,17,3,0
전라북도 남원시,방문간호,90-94세,2,4,9,12,2,0
전라북도 남원시,방문간호,95세이상,0,1,1,2,0,0
전라북도 남원시,주야간보호,65-69세,0,1,4,6,2,0
전라북도 남원시,주야간보호,70-74세,0,0,11,21,7,4
전라북도 남원시,주야간보호,75-79세,0,1,27,34,23,2
전라북도 남원시,주야간보호,80-84세,0,5,55,118,56,6
전라북도 남원시,주야간보호,85-89세,1,5,54,119,28,4
전라북도 남원시,주야간보호,90-94세,1,3,23,48,10,2
전라북도 남원시,주야간보호,95세이상,0,0,6,12,3,0
전라북도 남원시,단기보호,65-69세,0,0,0,0,0,0
전라북도 남원시,단기보호,70-74세,0,0,0,0,0,0
전라북도 남원시,단기보호,75-79세,0,0,0,0,0,0
전라북도 남원시,단기보호,80-84세,0,0,0,0,0,0
전라북도 남원시,단기보호,85-89세,0,0,1,1,0,0
전라북도 남원시,단기보호,90-94세,0,0,0,0,0,0
