"시·군·구별","등급별","급여종류별","항목","단위","2013 년","2014 년","2015 년","2016 년","2017 년","2018 년","2019 년","2020 년","2021 년","2022 년",
"경기","계","단기보호","급여제공일수[일]","일","134996","130639","116086","100163","92300","70991","57203","37013","29382","29339",
"경기","계","단기보호","급여비용[천원]","천원","5073980","5073136","4672762","4011166","3967347","3416157","2994833","2115838","1718080","1710604",
"경기","계","단기보호","공단부담금[천원]","천원","4419659","4437913","4107137","3528032","3502973","3050868","2717916","1923531","1570196","1573234",
"경기","계","복지용구","급여이용수급자[명]","명","32651","36350","41990","47107","54076","59777","72112","79827","91519","103325",
"경기","계","복지용구","급여제공기관[개]","개","939","947","1003","1046","1073","1092","1162","1168","1206","1239",
"경기","계","복지용구","급여제공일수[일]","일","0","0","0","0","","","-","0","0","-",
"경기","계","복지용구","급여비용[천원]","천원","21619931","22584387","25706918","27520419","30099902","31413846","39496749","45225989","53675018","60844878",
"경기","계","복지용구","공단부담금[천원]","천원","19150512","20028585","22799139","24404770","26808598","28092448","35718262","40935077","48705523","55142031",
"경기","계","노인요양시설","급여이용수급자[명]","명","30100","34691","37384","41131","44959","49342","52447","54164","57827","64964",
"경기","계","노인요양시설","급여제공기관[개]","개","1946","2146","2210","2406","2537","2669","2736","2881","3156","3324",
"경기","계","노인요양시설","급여제공일수[일]","일","6952659","8727597","9747410","10856881","11916028","13020583","14186143","15052726","15806440","18064253",
"경기","계","노인요양시설","급여비용[천원]","천원","327061869","426118293","496854237","566971336","643786110","772209110","912719246","1009731004","1102176481","1260271306",
"경기","계","노인요양시설","공단부담금[천원]","천원","281362551","368336581","430714709","492951471","559639834","676900510","814505077","900215187","988573384","1136526998",
"경기","계","노인요양시설(구법)","급여이용수급자[명]","명","2439","","","","","","","","","",
"경기","계","노인요양시설(구법)","급여제공기관[개]","개","174","","","","","","","","","",
"경기","계","노인요양시설(구법)","급여제공일수[일]","일","246492","","","","","","","","","",
"경기","계","노인요양시설(구법)","급여비용[천원]","천원","8596031","","","","","","","","","",
"경기","계","노인요양시설(구법)","공단부담금[천원]","천원","7653102","","","","","","","","","",
"경기","계","노인전문요양시설(구법)","급여이용수급자[명]","명","4005","","","","","","","","","",
"경기","계","노인전문요양시설(구법)","급여제공기관[개]","개","251","","","","","","","","","",
"경기","계","노인전문요양시설(구법)","급여제공일수[일]","일","393220","","","","","","","","","",
"경기","계","노인전문요양시설(구법)","급여비용[천원]","천원","18348577","","","","","","","","","",
"경기","계","노인전문요양시설(구법)","공단부담금[천원]","천원","15823763","","","","","","","","","",
"경기","계","노인요양공동생활가정","급여이용수급자[명]","명","7094","7194","7022","6894","6655","6676","6297","6016","5726","5617",
"경기","계","노인요양공동생활가정","급여제공기관[개]","개","1407","1439","1364","1348","1263","1265","1183","1132","1100","1040",
"경기","계","노인요양공동생활가정","급여제공일수[일]","일","1423876","1530331","1570844","1582433","1549465","1553965","1534467","1527669","1451048","1384639",
"경기","계","노인요양공동생활가정","급여비용[천원]","천원","63288416","71408848","76034410","77490213","78671760","85872816","92689894","96324155","96176713","95605076",
"경기","계","노인요양공동생활가정","공단부담금[천원]","천원","54286130","61953872","66399996","67937667","69136131","76136014","83698400","86939457","87543895","87307529",
"경기","계","노인요양시설(단기보호전환)","급여이용수급자[명]","명","3072","","","","","","","","","",
"경기","계","노인요양시설(단기보호전환)","급여제공기관[개]","개","276","","","","","","","","","",
"경기","계","노인요양시설(단기보호전환)","급여제공일수[일]","일","273371","","","","","","","","","",
"경기","계","노인요양시설(단기보호전환)","급여비용[천원]","천원","10422486","","","","","","","","","",
"경기","계","노인요양시설(단기보호전환)","공단부담금[천원]","천원","8734958","","","","","","","","","",
"경기","계","통합재가서비스","급여이용수급자[명]","명","","","","","","","","","27","194",
"경기","계","통합재가서비스","급여제공기관[개]","개","","","","","","","","","6","10",
"경기","계","통합재가서비스","급여제공일수[일]","일","","","","","","","","","1463","13749",
"경기","계","통합재가서비스","급여비용[천원]","천원","","","","","","","","","83974","942356",
"경기","계","통합재가서비스","공단부담금[천원]","천원","","","","","","","","","74155","847756",
"경기","1등급","계","급여이용수급자[명]","명","9852","9644","9391","9949","10710","11066","11078","10323","11225","13305",
"경기","1등급","계","급여제공기관[개]","개","3825","3714","3649","3902","4091","4198","4278","4379","4831","5365",
"경기","1등급","계","급여제공일수[일]","일","1919003","1856686","1805499","1871953","2009669","2052236","2092834","2031386","2210301","2555920",
"경기","1등급","계","급여비용[천원]","천원","91618755","93362742","95418193","101187662","113320782","128537550","141125090","142052645","159254143","187538429",
"경기","1등급","계","공단부담금[천원]","천원","79150080","81040461","83064082","88240052","98978136","113150866","126196920","126962339","143229113","169350927",
"경기","1등급","방문요양","급여이용수급자[명]","명","3294","3086","2877","2876","3058","3135","3174","3232","3770","4544",
"경기","1등급","방문요양","급여제공기관[개]","개","1499","1467","1426","1535","1610","1661","1697","1817","2079","2331",
"경기","1등급","방문요양","급여제공일수[일]","일","576329","536837","512371","512831","547111","548632","577185","588911","672075","781780",
"경기","1등급","방문요양","급여비용[천원]","천원","20964482","20146395","19913885","19916498","22661863","26361031","29344633","30785201","35926203","45307960",
"경기","1등급","방문요양","공단부담금[천원]","천원","18406419","17695413","17538296","17572220","20098829","23536850","26411131","27667996","32362798","40905997",
"경기","1등급","방문목욕","급여이용수급자[명]","명","1276","1072","898","814","844","745","657","612","593","675",
"경기","1등급","방문목욕","급여제공기관[개]","개","713","645","580","555","569","542","494","442","411","422",
"경기","1등급","방문목욕","급여제공일수[일]","일","40371","32773","27264","26320","27367","23853","22546","20390","20484","22361",
"경기","1등급","방문목욕","급여비용[천원]","천원","1672285","1382848","1146075","1112131","1189668","1073652","1015516","959917","1001558","1166995",
"경기","1등급","방문목욕","공단부담금[천원]","천원","1473633","1218473","1010402","984408","1057680","961252","921416","866206","909845","1059504",
"경기","1등급","방문간호","급여이용수급자[명]","명","395","374","376","408","436","436","467","553","687","795",
"경기","1등급","방문간호","급여제공기관[개]","개","95","113","99","100","107","116","138","157","163","171",
"경기","1등급","방문간호","급여제공일수[일]","일","11500","11210","11868","12602","14013","14459","15041","18653","26440","31820",
"경기","1등급","방문간호","급여비용[천원]","천원","494898","494847","543630","567728","692201","752578","801324","993029","1448021","1787630",
"경기","1등급","방문간호","공단부담금[천원]","천원","437133","440941","483850","505790","617529","673870","723842","893488","1302520","1606934",
"경기","1등급","주야간보호","급여이용수급자[명]","명","53","50","50","56","86","74","74","84","113","135",
"경기","1등급","주야간보호","급여제공기관[개]","개","48","47","42","62","90","79","78","86","107","140",
"경기","1등급","주야간보호","급여제공일수[일]","일","5957","6539","4547","6097","8368","8668","8067","10017","13901","17232",
"경기","1등급","주야간보호","급여비용[천원]","천원","248726","318720","238264","326065","492098","572488","573109","717781","1006057","1244104",
