"시·군·구별","성별","등급별","자격별","항목","단위","2013 년","2014 년","2015 년","2016 년","2017 년","2018 년","2019 년","2020 년","2021 년","2022 년",
"충북","남자","등급외C","의료급여","시·군·구별 등급별 자격별 판정 현황(65세 이상)[명]","명","6","","","","","","","","","",
"충북","남자","등급외C","기초","시·군·구별 등급별 자격별 판정 현황(65세 이상)[명]","명","104","","","","","","","","","",
"충북","여자","계","계","시·군·구별 등급별 자격별 판정 현황(65세 이상)[명]","명","12992","14371","15677","17120","18950","21263","24076","26548","28998","30543",
"충북","여자","계","일반","시·군·구별 등급별 자격별 판정 현황(65세 이상)[명]","명","8338","9251","9973","10994","12241","10774","11994","13348","13637","13798",
"충북","여자","계","감경","시·군·구별 등급별 자격별 판정 현황(65세 이상)[명]","명","1879","2222","2594","2886","3354","6872","8148","8996","10920","12197",
"충북","여자","계","의료급여","시·군·구별 등급별 자격별 판정 현황(65세 이상)[명]","명","189","217","252","253","297","305","330","382","399","393",
"충북","여자","계","기초","시·군·구별 등급별 자격별 판정 현황(65세 이상)[명]","명","2586","2681","2858","2987","3058","3312","3604","3822","4042","4155",
"충북","여자","1등급","계","시·군·구별 등급별 자격별 판정 현황(65세 이상)[명]","명","1109","1071","1037","1086","1146","1210","1131","1035","1212","1276",
"충북","여자","1등급","일반","시·군·구별 등급별 자격별 판정 현황(65세 이상)[명]","명","683","666","621","679","707","574","514","446","472","500",
"충북","여자","1등급","감경","시·군·구별 등급별 자격별 판정 현황(65세 이상)[명]","명","204","186","216","202","241","435","423","406","520","554",
"충북","여자","1등급","의료급여","시·군·구별 등급별 자격별 판정 현황(65세 이상)[명]","명","15","13","14","16","20","24","14","11","15","13",
"충북","여자","1등급","기초","시·군·구별 등급별 자격별 판정 현황(65세 이상)[명]","명","207","206","186","189","178","177","180","172","205","209",
"충북","여자","2등급","계","시·군·구별 등급별 자격별 판정 현황(65세 이상)[명]","명","2274","2297","2322","2417","2583","2788","2833","2829","2995","2917",
"충북","여자","2등급","일반","시·군·구별 등급별 자격별 판정 현황(65세 이상)[명]","명","1433","1424","1410","1509","1574","1220","1223","1257","1209","1135",
"충북","여자","2등급","감경","시·군·구별 등급별 자격별 판정 현황(65세 이상)[명]","명","448","490","530","547","636","1127","1187","1144","1324","1362",
"충북","여자","2등급","의료급여","시·군·구별 등급별 자격별 판정 현황(65세 이상)[명]","명","30","33","35","32","28","41","37","39","42","40",
"충북","여자","2등급","기초","시·군·구별 등급별 자격별 판정 현황(65세 이상)[명]","명","363","350","347","329","345","400","386","389","420","380",
"충북","여자","3등급","계","시·군·구별 등급별 자격별 판정 현황(65세 이상)[명]","명","6194","4281","4516","4823","5187","5800","6332","6634","7096","7551",
"충북","여자","3등급","일반","시·군·구별 등급별 자격별 판정 현황(65세 이상)[명]","명","3927","2715","2813","3020","3287","2693","2936","3046","3062","3127",
"충북","여자","3등급","감경","시·군·구별 등급별 자격별 판정 현황(65세 이상)[명]","명","1147","843","934","1012","1128","2250","2496","2653","3041","3367",
"충북","여자","3등급","의료급여","시·군·구별 등급별 자격별 판정 현황(65세 이상)[명]","명","95","63","73","77","93","83","79","92","99","107",
"충북","여자","3등급","기초","시·군·구별 등급별 자격별 판정 현황(65세 이상)[명]","명","1025","660","696","714","679","774","821","843","894","950",
"충북","여자","4등급","계","시·군·구별 등급별 자격별 판정 현황(65세 이상)[명]","명","","2912","3645","4276","5218","6343","8135","9771","10978","11968",
"충북","여자","4등급","일반","시·군·구별 등급별 자격별 판정 현황(65세 이상)[명]","명","","1863","2291","2715","3329","3006","3771","4687","4916","5060",
"충북","여자","4등급","감경","시·군·구별 등급별 자격별 판정 현황(65세 이상)[명]","명","","541","721","873","1031","2321","3096","3616","4500","5197",
"충북","여자","4등급","의료급여","시·군·구별 등급별 자격별 판정 현황(65세 이상)[명]","명","","53","61","61","83","91","114","145","146","153",
"충북","여자","4등급","기초","시·군·구별 등급별 자격별 판정 현황(65세 이상)[명]","명","","455","572","627","775","925","1154","1323","1416","1558",
"충북","여자","5등급","계","시·군·구별 등급별 자격별 판정 현황(65세 이상)[명]","명","","261","470","796","1201","1413","1970","2671","3130","3244",
"충북","여자","5등급","일반","시·군·구별 등급별 자격별 판정 현황(65세 이상)[명]","명","","185","332","554","833","693","996","1364","1480","1497",
"충북","여자","5등급","감경","시·군·구별 등급별 자격별 판정 현황(65세 이상)[명]","명","","48","82","148","212","525","678","907","1218","1325",
"충북","여자","5등급","의료급여","시·군·구별 등급별 자격별 판정 현황(65세 이상)[명]","명","","2","6","8","19","23","39","41","44","39",
"충북","여자","5등급","기초","시·군·구별 등급별 자격별 판정 현황(65세 이상)[명]","명","","26","50","86","137","172","257","359","388","383",
"충북","여자","인지지원등급","계","시·군·구별 등급별 자격별 판정 현황(65세 이상)[명]","명","","","","","","281","470","571","647","739",
"충북","여자","인지지원등급","일반","시·군·구별 등급별 자격별 판정 현황(65세 이상)[명]","명","","","","","","151","233","303","321","345",
"충북","여자","인지지원등급","감경","시·군·구별 등급별 자격별 판정 현황(65세 이상)[명]","명","","","","","","99","165","182","224","298",
"충북","여자","인지지원등급","의료급여","시·군·구별 등급별 자격별 판정 현황(65세 이상)[명]","명","","","","","","2","5","10","8","5",
"충북","여자","인지지원등급","기초","시·군·구별 등급별 자격별 판정 현황(65세 이상)[명]","명","","","","","","29","67","76","94","91",
"충북","여자","등급외","계","시·군·구별 등급별 자격별 판정 현황(65세 이상)[명]","명","","3549","3687","3722","3615","3428","3205","3037","2940","2848",
"충북","여자","등급외","일반","시·군·구별 등급별 자격별 판정 현황(65세 이상)[명]","명","","2398","2506","2517","2511","2437","2321","2245","2177","2134",
"충북","여자","등급외","감경","시·군·구별 등급별 자격별 판정 현황(65세 이상)[명]","명","","114","111","104","106","115","103","88","93","94",
"충북","여자","등급외","의료급여","시·군·구별 등급별 자격별 판정 현황(65세 이상)[명]","명","","53","63","59","54","41","42","44","45","36",
"충북","여자","등급외","기초","시·군·구별 등급별 자격별 판정 현황(65세 이상)[명]","명","","984","1007","1042","944","835","739","660","625","584",
"충북","여자","등급외A","계","시·군·구별 등급별 자격별 판정 현황(65세 이상)[명]","명","1944","","","","","","","","","",
"충북","여자","등급외A","일반","시·군·구별 등급별 자격별 판정 현황(65세 이상)[명]","명","1358","","","","","","","","","",
"충북","여자","등급외A","감경","시·군·구별 등급별 자격별 판정 현황(65세 이상)[명]","명","63","","","","","","","","","",
"충북","여자","등급외A","의료급여","시·군·구별 등급별 자격별 판정 현황(65세 이상)[명]","명","22","","","","","","","","","",
"충북","여자","등급외A","기초","시·군·구별 등급별 자격별 판정 현황(65세 이상)[명]","명","501","","","","","","","","","",
"충북","여자","등급외B","계","시·군·구별 등급별 자격별 판정 현황(65세 이상)[명]","명","1141","","","","","","","","","",
"충북","여자","등급외B","일반","시·군·구별 등급별 자격별 판정 현황(65세 이상)[명]","명","739","","","","","","","","","",
"충북","여자","등급외B","감경","시·군·구별 등급별 자격별 판정 현황(65세 이상)[명]","명","15","","","","","","","","","",
"충북","여자","등급외B","의료급여","시·군·구별 등급별 자격별 판정 현황(65세 이상)[명]","명","26","","","","","","","","","",
"충북","여자","등급외B","기초","시·군·구별 등급별 자격별 판정 현황(65세 이상)[명]","명","361","","","","","","","","","",
"충북","여자","등급외C","계","시·군·구별 등급별 자격별 판정 현황(65세 이상)[명]","명","330","","","","","","","","","",
"충북","여자","등급외C","일반","시·군·구별 등급별 자격별 판정 현황(65세 이상)[명]","명","198","","","","","","","","","",
"충북","여자","등급외C","감경","시·군·구별 등급별 자격별 판정 현황(65세 이상)[명]","명","2","","","","","","","","","",
"충북","여자","등급외C","의료급여","시·군·구별 등급별 자격별 판정 현황(65세 이상)[명]","명","1","","","","","","","","","",
"충북","여자","등급외C","기초","시·군·구별 등급별 자격별 판정 현황(65세 이상)[명]","명","129","","","","","","","","","",
"충남","합계","계","계","시·군·구별 등급별 자격별 판정 현황(65세 이상)[명]","명","28430","31080","33652","36205","40113","45408","51018","55663","60900","63805",
"충남","합계","계","일반","시·군·구별 등급별 자격별 판정 현황(65세 이상)[명]","명","20065","21783","23421","25164","27779","25293","28204","30822","31871","32512",
"충남","합계","계","감경","시·군·구별 등급별 자격별 판정 현황(65세 이상)[명]","명","3845","4613","5134","5711","6684","13951","16209","17684","21471","23421",
"충남","합계","계","의료급여","시·군·구별 등급별 자격별 판정 현황(65세 이상)[명]","명","288","326","344","353","388","422","467","492","506","517",
